@RELATION mediamill-test-exp1

@ATTRIBUTE Att1 NUMERIC
@ATTRIBUTE Att2 NUMERIC
@ATTRIBUTE Att3 NUMERIC
@ATTRIBUTE Att4 NUMERIC
@ATTRIBUTE Att5 NUMERIC
@ATTRIBUTE Att6 NUMERIC
@ATTRIBUTE Att7 NUMERIC
@ATTRIBUTE Att8 NUMERIC
@ATTRIBUTE Att9 NUMERIC
@ATTRIBUTE Att10 NUMERIC
@ATTRIBUTE Att11 NUMERIC
@ATTRIBUTE Att12 NUMERIC
@ATTRIBUTE Att13 NUMERIC
@ATTRIBUTE Att14 NUMERIC
@ATTRIBUTE Att15 NUMERIC
@ATTRIBUTE Att16 NUMERIC
@ATTRIBUTE Att17 NUMERIC
@ATTRIBUTE Att18 NUMERIC
@ATTRIBUTE Att19 NUMERIC
@ATTRIBUTE Att20 NUMERIC
@ATTRIBUTE Att21 NUMERIC
@ATTRIBUTE Att22 NUMERIC
@ATTRIBUTE Att23 NUMERIC
@ATTRIBUTE Att24 NUMERIC
@ATTRIBUTE Att25 NUMERIC
@ATTRIBUTE Att26 NUMERIC
@ATTRIBUTE Att27 NUMERIC
@ATTRIBUTE Att28 NUMERIC
@ATTRIBUTE Att29 NUMERIC
@ATTRIBUTE Att30 NUMERIC
@ATTRIBUTE Att31 NUMERIC
@ATTRIBUTE Att32 NUMERIC
@ATTRIBUTE Att33 NUMERIC
@ATTRIBUTE Att34 NUMERIC
@ATTRIBUTE Att35 NUMERIC
@ATTRIBUTE Att36 NUMERIC
@ATTRIBUTE Att37 NUMERIC
@ATTRIBUTE Att38 NUMERIC
@ATTRIBUTE Att39 NUMERIC
@ATTRIBUTE Att40 NUMERIC
@ATTRIBUTE Att41 NUMERIC
@ATTRIBUTE Att42 NUMERIC
@ATTRIBUTE Att43 NUMERIC
@ATTRIBUTE Att44 NUMERIC
@ATTRIBUTE Att45 NUMERIC
@ATTRIBUTE Att46 NUMERIC
@ATTRIBUTE Att47 NUMERIC
@ATTRIBUTE Att48 NUMERIC
@ATTRIBUTE Att49 NUMERIC
@ATTRIBUTE Att50 NUMERIC
@ATTRIBUTE Att51 NUMERIC
@ATTRIBUTE Att52 NUMERIC
@ATTRIBUTE Att53 NUMERIC
@ATTRIBUTE Att54 NUMERIC
@ATTRIBUTE Att55 NUMERIC
@ATTRIBUTE Att56 NUMERIC
@ATTRIBUTE Att57 NUMERIC
@ATTRIBUTE Att58 NUMERIC
@ATTRIBUTE Att59 NUMERIC
@ATTRIBUTE Att60 NUMERIC
@ATTRIBUTE Att61 NUMERIC
@ATTRIBUTE Att62 NUMERIC
@ATTRIBUTE Att63 NUMERIC
@ATTRIBUTE Att64 NUMERIC
@ATTRIBUTE Att65 NUMERIC
@ATTRIBUTE Att66 NUMERIC
@ATTRIBUTE Att67 NUMERIC
@ATTRIBUTE Att68 NUMERIC
@ATTRIBUTE Att69 NUMERIC
@ATTRIBUTE Att70 NUMERIC
@ATTRIBUTE Att71 NUMERIC
@ATTRIBUTE Att72 NUMERIC
@ATTRIBUTE Att73 NUMERIC
@ATTRIBUTE Att74 NUMERIC
@ATTRIBUTE Att75 NUMERIC
@ATTRIBUTE Att76 NUMERIC
@ATTRIBUTE Att77 NUMERIC
@ATTRIBUTE Att78 NUMERIC
@ATTRIBUTE Att79 NUMERIC
@ATTRIBUTE Att80 NUMERIC
@ATTRIBUTE Att81 NUMERIC
@ATTRIBUTE Att82 NUMERIC
@ATTRIBUTE Att83 NUMERIC
@ATTRIBUTE Att84 NUMERIC
@ATTRIBUTE Att85 NUMERIC
@ATTRIBUTE Att86 NUMERIC
@ATTRIBUTE Att87 NUMERIC
@ATTRIBUTE Att88 NUMERIC
@ATTRIBUTE Att89 NUMERIC
@ATTRIBUTE Att90 NUMERIC
@ATTRIBUTE Att91 NUMERIC
@ATTRIBUTE Att92 NUMERIC
@ATTRIBUTE Att93 NUMERIC
@ATTRIBUTE Att94 NUMERIC
@ATTRIBUTE Att95 NUMERIC
@ATTRIBUTE Att96 NUMERIC
@ATTRIBUTE Att97 NUMERIC
@ATTRIBUTE Att98 NUMERIC
@ATTRIBUTE Att99 NUMERIC
@ATTRIBUTE Att100 NUMERIC
@ATTRIBUTE Att101 NUMERIC
@ATTRIBUTE Att102 NUMERIC
@ATTRIBUTE Att103 NUMERIC
@ATTRIBUTE Att104 NUMERIC
@ATTRIBUTE Att105 NUMERIC
@ATTRIBUTE Att106 NUMERIC
@ATTRIBUTE Att107 NUMERIC
@ATTRIBUTE Att108 NUMERIC
@ATTRIBUTE Att109 NUMERIC
@ATTRIBUTE Att110 NUMERIC
@ATTRIBUTE Att111 NUMERIC
@ATTRIBUTE Att112 NUMERIC
@ATTRIBUTE Att113 NUMERIC
@ATTRIBUTE Att114 NUMERIC
@ATTRIBUTE Att115 NUMERIC
@ATTRIBUTE Att116 NUMERIC
@ATTRIBUTE Att117 NUMERIC
@ATTRIBUTE Att118 NUMERIC
@ATTRIBUTE Att119 NUMERIC
@ATTRIBUTE Att120 NUMERIC
@ATTRIBUTE Class1 {0, 1}
@ATTRIBUTE Class2 {0, 1}
@ATTRIBUTE Class3 {0, 1}
@ATTRIBUTE Class4 {0, 1}
@ATTRIBUTE Class5 {0, 1}
@ATTRIBUTE Class6 {0, 1}
@ATTRIBUTE Class7 {0, 1}
@ATTRIBUTE Class8 {0, 1}
@ATTRIBUTE Class9 {0, 1}
@ATTRIBUTE Class10 {0, 1}
@ATTRIBUTE Class11 {0, 1}
@ATTRIBUTE Class12 {0, 1}
@ATTRIBUTE Class13 {0, 1}
@ATTRIBUTE Class14 {0, 1}
@ATTRIBUTE Class15 {0, 1}
@ATTRIBUTE Class16 {0, 1}
@ATTRIBUTE Class17 {0, 1}
@ATTRIBUTE Class18 {0, 1}
@ATTRIBUTE Class19 {0, 1}
@ATTRIBUTE Class20 {0, 1}
@ATTRIBUTE Class21 {0, 1}
@ATTRIBUTE Class22 {0, 1}
@ATTRIBUTE Class23 {0, 1}
@ATTRIBUTE Class24 {0, 1}
@ATTRIBUTE Class25 {0, 1}
@ATTRIBUTE Class26 {0, 1}
@ATTRIBUTE Class27 {0, 1}
@ATTRIBUTE Class28 {0, 1}
@ATTRIBUTE Class29 {0, 1}
@ATTRIBUTE Class30 {0, 1}
@ATTRIBUTE Class31 {0, 1}
@ATTRIBUTE Class32 {0, 1}
@ATTRIBUTE Class33 {0, 1}
@ATTRIBUTE Class34 {0, 1}
@ATTRIBUTE Class35 {0, 1}
@ATTRIBUTE Class36 {0, 1}
@ATTRIBUTE Class37 {0, 1}
@ATTRIBUTE Class38 {0, 1}
@ATTRIBUTE Class39 {0, 1}
@ATTRIBUTE Class40 {0, 1}
@ATTRIBUTE Class41 {0, 1}
@ATTRIBUTE Class42 {0, 1}
@ATTRIBUTE Class43 {0, 1}
@ATTRIBUTE Class44 {0, 1}
@ATTRIBUTE Class45 {0, 1}
@ATTRIBUTE Class46 {0, 1}
@ATTRIBUTE Class47 {0, 1}
@ATTRIBUTE Class48 {0, 1}
@ATTRIBUTE Class49 {0, 1}
@ATTRIBUTE Class50 {0, 1}
@ATTRIBUTE Class51 {0, 1}
@ATTRIBUTE Class52 {0, 1}
@ATTRIBUTE Class53 {0, 1}
@ATTRIBUTE Class54 {0, 1}
@ATTRIBUTE Class55 {0, 1}
@ATTRIBUTE Class56 {0, 1}
@ATTRIBUTE Class57 {0, 1}
@ATTRIBUTE Class58 {0, 1}
@ATTRIBUTE Class59 {0, 1}
@ATTRIBUTE Class60 {0, 1}
@ATTRIBUTE Class61 {0, 1}
@ATTRIBUTE Class62 {0, 1}
@ATTRIBUTE Class63 {0, 1}
@ATTRIBUTE Class64 {0, 1}
@ATTRIBUTE Class65 {0, 1}
@ATTRIBUTE Class66 {0, 1}
@ATTRIBUTE Class67 {0, 1}
@ATTRIBUTE Class68 {0, 1}
@ATTRIBUTE Class69 {0, 1}
@ATTRIBUTE Class70 {0, 1}
@ATTRIBUTE Class71 {0, 1}
@ATTRIBUTE Class72 {0, 1}
@ATTRIBUTE Class73 {0, 1}
@ATTRIBUTE Class74 {0, 1}
@ATTRIBUTE Class75 {0, 1}
@ATTRIBUTE Class76 {0, 1}
@ATTRIBUTE Class77 {0, 1}
@ATTRIBUTE Class78 {0, 1}
@ATTRIBUTE Class79 {0, 1}
@ATTRIBUTE Class80 {0, 1}
@ATTRIBUTE Class81 {0, 1}
@ATTRIBUTE Class82 {0, 1}
@ATTRIBUTE Class83 {0, 1}
@ATTRIBUTE Class84 {0, 1}
@ATTRIBUTE Class85 {0, 1}
@ATTRIBUTE Class86 {0, 1}
@ATTRIBUTE Class87 {0, 1}
@ATTRIBUTE Class88 {0, 1}
@ATTRIBUTE Class89 {0, 1}
@ATTRIBUTE Class90 {0, 1}
@ATTRIBUTE Class91 {0, 1}
@ATTRIBUTE Class92 {0, 1}
@ATTRIBUTE Class93 {0, 1}
@ATTRIBUTE Class94 {0, 1}
@ATTRIBUTE Class95 {0, 1}
@ATTRIBUTE Class96 {0, 1}
@ATTRIBUTE Class97 {0, 1}
@ATTRIBUTE Class98 {0, 1}
@ATTRIBUTE Class99 {0, 1}
@ATTRIBUTE Class100 {0, 1}
@ATTRIBUTE Class101 {0, 1}

@DATA
0.411014,0.412944,0.450893,0.302201,0.210094,0.30297,0.283673,0.420891,0.302526,0.289912,0.08171,0.217952,0.181259,0.249402,0.204248,0.579931,0.561343,0.625368,0.413153,0.363192,0.436534,0.380709,0.586721,0.474189,0.483596,0.21606,0.413148,0.344201,0.367341,0.358074,0.348995,0.336913,0.306734,0.31299,0.260197,0.306232,0.271733,0.318652,0.303559,0.292748,0.152226,0.266425,0.241721,0.285153,0.258511,0.686521,0.648607,0.616281,0.664209,0.60427,0.61791,0.573714,0.652023,0.588294,0.626766,0.593648,0.634068,0.625917,0.640701,0.592161,0.397822,0.40978,0.44606,0.372961,0.185307,0.329346,0.257631,0.426933,0.287117,0.275142,0.078897,0.265762,0.137374,0.288079,0.182766,0.533642,0.538652,0.592884,0.519517,0.312372,0.43118,0.356068,0.565332,0.409702,0.417558,0.172773,0.408282,0.250116,0.416143,0.301789,0.331441,0.298557,0.282828,0.322852,0.253967,0.304142,0.249025,0.28638,0.29264,0.278387,0.143051,0.295634,0.212248,0.304961,0.247751,0.628478,0.616694,0.574356,0.654874,0.585091,0.612209,0.520927,0.569635,0.548984,0.573822,0.451253,0.605781,0.533417,0.622618,0.572491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.410234,0.498825,0.554705,0.38447,0.174203,0.336823,0.363213,0.554713,0.278042,0.248505,0.044821,0.16084,0.129474,0.256811,0.161331,0.49327,0.568557,0.642893,0.472258,0.218122,0.409293,0.452521,0.650044,0.33725,0.311333,0.059064,0.207339,0.167502,0.316996,0.200412,0.400047,0.428846,0.403334,0.400056,0.233301,0.371483,0.351366,0.448712,0.313942,0.279019,0.075094,0.223432,0.186678,0.308954,0.219351,0.672447,0.655714,0.653588,0.649182,0.549926,0.638796,0.569576,0.712885,0.600755,0.596471,0.302904,0.608716,0.517532,0.593026,0.516358,0.361671,0.451757,0.539304,0.404089,0.143295,0.357277,0.285335,0.531627,0.248326,0.232063,0.047598,0.212949,0.100889,0.256217,0.140426,0.448277,0.527486,0.624005,0.454709,0.196196,0.425633,0.329986,0.614783,0.314125,0.302576,0.068802,0.291582,0.147135,0.320403,0.191717,0.366881,0.374962,0.389872,0.407894,0.208328,0.38506,0.299,0.401756,0.293421,0.264827,0.080563,0.280971,0.15573,0.317471,0.201036,0.606811,0.578347,0.626944,0.636527,0.464578,0.628187,0.50566,0.62912,0.531234,0.524004,0.237221,0.572224,0.392057,0.570391,0.433593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41991,0.550205,0.561133,0.375481,0.179316,0.330259,0.348793,0.509505,0.304039,0.259247,0.05163,0.173924,0.136264,0.259681,0.168334,0.505253,0.655583,0.674363,0.448019,0.221458,0.409653,0.429197,0.601564,0.3681,0.328189,0.065677,0.220606,0.177151,0.311998,0.211796,0.382709,0.429032,0.382259,0.388677,0.23313,0.356957,0.332949,0.406953,0.31506,0.275652,0.082539,0.229366,0.189172,0.308659,0.220358,0.642463,0.700823,0.664931,0.677813,0.521446,0.611605,0.585443,0.67549,0.60762,0.586071,0.256225,0.538024,0.478624,0.582919,0.512368,0.355137,0.523009,0.557958,0.41686,0.126593,0.342814,0.305822,0.490058,0.251831,0.213862,0.043649,0.192016,0.084528,0.24907,0.121102,0.42182,0.62498,0.657096,0.483512,0.152547,0.408138,0.370109,0.573774,0.299549,0.262425,0.054427,0.231602,0.105619,0.293832,0.150248,0.347681,0.398419,0.382279,0.402615,0.188596,0.352761,0.310845,0.361983,0.284365,0.241724,0.078551,0.252806,0.140076,0.296914,0.17973,0.599331,0.655738,0.648292,0.658472,0.444279,0.596137,0.536078,0.599348,0.541303,0.514906,0.237855,0.521819,0.375597,0.543273,0.423945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.238797,0.369941,0.414174,0.291236,0.095628,0.192224,0.267217,0.347446,0.16487,0.138376,0.024258,0.084494,0.067052,0.163019,0.088345,0.414613,0.514382,0.60904,0.39467,0.189864,0.305475,0.3615,0.496084,0.3065,0.281206,0.061735,0.18707,0.160163,0.257838,0.184281,0.248351,0.332476,0.328133,0.298989,0.141799,0.219429,0.273448,0.30423,0.199806,0.176521,0.06497,0.137391,0.116099,0.201652,0.133935,0.601275,0.63802,0.648001,0.66874,0.503529,0.523613,0.545609,0.587435,0.5444,0.563944,0.619602,0.512581,0.527727,0.547609,0.504741,0.202146,0.351286,0.384856,0.297303,0.069717,0.205963,0.229841,0.33744,0.140611,0.127229,0.024609,0.104932,0.045469,0.149329,0.066799,0.354415,0.499296,0.519081,0.424567,0.1375,0.303099,0.311877,0.449525,0.245938,0.238871,0.052098,0.205216,0.097117,0.250854,0.133612,0.25983,0.348302,0.341002,0.328291,0.131301,0.262382,0.267128,0.306061,0.20684,0.184458,0.059948,0.177352,0.097634,0.217359,0.125909,0.575538,0.647422,0.599272,0.663908,0.509023,0.534215,0.510263,0.55127,0.513707,0.536646,0.378247,0.526587,0.442638,0.566791,0.500034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45319,0.311933,0.262248,0.300941,0.442471,0.407579,0.25006,0.32505,0.454509,0.421153,0.177247,0.435461,0.39804,0.40852,0.419266,0.545363,0.390212,0.323041,0.37475,0.568524,0.494917,0.312571,0.408115,0.541849,0.517303,0.240289,0.5507,0.518077,0.521894,0.539691,0.367828,0.250643,0.198071,0.268313,0.458687,0.37055,0.213502,0.257275,0.416869,0.384165,0.21491,0.452391,0.42127,0.405551,0.441611,0.587898,0.535526,0.504034,0.530144,0.709413,0.574085,0.42752,0.591182,0.637189,0.61499,0.437759,0.686724,0.690951,0.639551,0.686241,0.447318,0.31841,0.318409,0.330148,0.348223,0.373702,0.237479,0.359007,0.405769,0.382174,0.151877,0.446319,0.273514,0.40659,0.329117,0.539994,0.391441,0.39859,0.40237,0.484003,0.464989,0.304794,0.454001,0.501132,0.490825,0.223857,0.580986,0.403491,0.517331,0.460462,0.343872,0.209989,0.192764,0.242538,0.382385,0.309178,0.19829,0.233616,0.366476,0.346223,0.197215,0.435219,0.325158,0.372309,0.367224,0.567813,0.426262,0.454389,0.467156,0.593206,0.545458,0.374445,0.507493,0.567815,0.556486,0.344965,0.648003,0.522457,0.591445,0.569687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.325122,0.239434,0.215396,0.20879,0.346877,0.267359,0.1902,0.234737,0.352582,0.378291,0.231095,0.359657,0.349541,0.284917,0.354373,0.442696,0.347431,0.323121,0.293321,0.490504,0.368025,0.275238,0.34729,0.454572,0.521014,0.469968,0.531754,0.522258,0.392016,0.502905,0.216464,0.155942,0.116484,0.151225,0.35885,0.206678,0.128968,0.128123,0.295587,0.324482,0.350989,0.375432,0.392188,0.258023,0.369364,0.480589,0.464953,0.363076,0.427225,0.593731,0.466603,0.371588,0.363744,0.563434,0.607214,0.713276,0.620362,0.63835,0.506911,0.607762,0.306112,0.25117,0.230995,0.24929,0.341701,0.24502,0.193806,0.215563,0.323842,0.347577,0.207218,0.345057,0.30417,0.31892,0.328612,0.419363,0.364914,0.357772,0.362734,0.480978,0.347208,0.272274,0.3237,0.430017,0.475068,0.345348,0.465326,0.445359,0.443503,0.468295,0.22399,0.137313,0.106936,0.144966,0.361866,0.183482,0.136747,0.11535,0.278033,0.306625,0.273168,0.329552,0.342852,0.276975,0.348991,0.463415,0.351982,0.274446,0.356724,0.58238,0.427097,0.336195,0.296927,0.508686,0.538662,0.527875,0.555706,0.555124,0.518591,0.562549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45781,0.553872,0.550369,0.435927,0.194056,0.37644,0.384785,0.575856,0.308026,0.270975,0.051406,0.178574,0.139855,0.296314,0.18001,0.530881,0.628767,0.615538,0.507086,0.232768,0.438317,0.444018,0.650999,0.361663,0.322976,0.0638,0.214319,0.173132,0.346125,0.215827,0.431398,0.478313,0.42224,0.462894,0.233347,0.408746,0.383408,0.478718,0.329471,0.278749,0.06715,0.215036,0.173303,0.3434,0.218149,0.677842,0.697533,0.645071,0.696328,0.523191,0.652437,0.585423,0.71086,0.57583,0.556059,0.211583,0.540951,0.481907,0.599711,0.50514,0.385174,0.49376,0.564761,0.454519,0.14563,0.377754,0.313617,0.532764,0.265442,0.236408,0.047799,0.219612,0.096721,0.277942,0.141095,0.456671,0.560132,0.642273,0.545445,0.177934,0.450049,0.374184,0.60896,0.315003,0.29001,0.060973,0.269487,0.121128,0.336637,0.174072,0.384572,0.419979,0.415042,0.46119,0.193763,0.407147,0.336019,0.411855,0.303305,0.254333,0.070178,0.270256,0.13377,0.33006,0.18577,0.628352,0.648947,0.66166,0.688845,0.418628,0.625269,0.52713,0.637545,0.527252,0.487063,0.176462,0.520897,0.330733,0.566931,0.394207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37892,0.503539,0.536095,0.436912,0.163835,0.333854,0.376456,0.539906,0.259468,0.219438,0.038248,0.144064,0.110862,0.273422,0.148202,0.466737,0.58941,0.667832,0.555182,0.196136,0.416785,0.473067,0.663106,0.310216,0.266033,0.045255,0.170634,0.131529,0.341313,0.176218,0.36553,0.425859,0.390574,0.438086,0.207981,0.371164,0.367912,0.43436,0.285691,0.240581,0.059291,0.190334,0.152035,0.319171,0.191448,0.672742,0.688179,0.654379,0.696727,0.584725,0.665857,0.601312,0.699829,0.592246,0.592575,0.315679,0.627738,0.562221,0.640858,0.550162,0.326531,0.476533,0.560435,0.436451,0.118847,0.332793,0.307615,0.498973,0.225529,0.196352,0.037564,0.179807,0.077908,0.240736,0.114609,0.428373,0.568194,0.675909,0.513404,0.163915,0.411866,0.375266,0.598054,0.302824,0.270131,0.055051,0.251749,0.110753,0.308899,0.156247,0.33498,0.397954,0.395746,0.434659,0.169334,0.366392,0.329905,0.381757,0.267807,0.224098,0.06353,0.2335,0.120245,0.29441,0.162363,0.606613,0.634887,0.627825,0.682088,0.508753,0.633442,0.544503,0.618485,0.528172,0.539894,0.280712,0.580882,0.440866,0.602345,0.479388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.504506,0.415748,0.366876,0.335696,0.310025,0.397929,0.293634,0.407579,0.411122,0.395828,0.111432,0.318677,0.271873,0.332287,0.303403,0.592212,0.507869,0.466445,0.405161,0.380641,0.478769,0.358707,0.500484,0.483236,0.474394,0.136537,0.382612,0.337589,0.401661,0.378661,0.382054,0.284934,0.236462,0.273873,0.374265,0.358962,0.229306,0.279461,0.382794,0.373984,0.180576,0.391676,0.351147,0.350062,0.365676,0.669072,0.620177,0.577711,0.58173,0.670157,0.635816,0.489495,0.614493,0.632583,0.651668,0.430324,0.68729,0.647339,0.624374,0.651797,0.435221,0.368739,0.363495,0.350064,0.271643,0.374925,0.243615,0.393469,0.348034,0.36219,0.118201,0.364709,0.236917,0.350802,0.268737,0.527755,0.482633,0.488227,0.432863,0.344519,0.456108,0.307797,0.516422,0.430277,0.444928,0.154997,0.440848,0.31252,0.421787,0.340122,0.336614,0.229399,0.210676,0.25644,0.347759,0.305067,0.201893,0.242668,0.334726,0.341346,0.193174,0.385569,0.308529,0.34686,0.336446,0.60144,0.497081,0.481014,0.516258,0.626993,0.557708,0.417035,0.503499,0.586814,0.593724,0.402711,0.642608,0.558071,0.603456,0.598273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.431926,0.390814,0.381703,0.292038,0.278605,0.337444,0.266794,0.383195,0.371561,0.371002,0.116947,0.297165,0.257056,0.284134,0.278543,0.54121,0.568756,0.600098,0.406271,0.46546,0.440275,0.374702,0.579464,0.526312,0.552333,0.264507,0.5126,0.455971,0.41375,0.467445,0.367423,0.291261,0.258743,0.274532,0.360277,0.336695,0.237337,0.290565,0.376644,0.376548,0.186742,0.376115,0.344594,0.329096,0.357851,0.650682,0.644847,0.635219,0.627112,0.665892,0.629224,0.545703,0.665157,0.66667,0.677521,0.455889,0.661822,0.636383,0.629082,0.654469,0.391166,0.379161,0.423049,0.328908,0.241144,0.342391,0.241375,0.423045,0.311264,0.335293,0.10941,0.314099,0.208973,0.302529,0.239921,0.490198,0.492689,0.593678,0.422834,0.432433,0.439104,0.321221,0.578697,0.434207,0.495077,0.242851,0.493309,0.383149,0.451406,0.413232,0.3691,0.282824,0.272892,0.297673,0.325915,0.33551,0.22758,0.296599,0.347093,0.352607,0.163903,0.383293,0.278636,0.352692,0.313017,0.605959,0.578592,0.593973,0.597176,0.579952,0.622486,0.465408,0.618698,0.5764,0.586166,0.326576,0.620936,0.490941,0.608415,0.539085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.47539,0.525511,0.515317,0.369254,0.214865,0.352583,0.335421,0.490106,0.341214,0.308064,0.068204,0.21115,0.169822,0.285837,0.207195,0.564725,0.641468,0.62352,0.447258,0.2584,0.425184,0.404872,0.582195,0.406228,0.377333,0.084589,0.256751,0.205996,0.341227,0.24993,0.452824,0.437982,0.371371,0.398383,0.278679,0.389955,0.325924,0.406904,0.36677,0.329373,0.103343,0.277896,0.22977,0.346809,0.267263,0.695992,0.708239,0.612702,0.668302,0.543257,0.603325,0.550938,0.617129,0.610689,0.570214,0.260578,0.546574,0.478919,0.593263,0.525255,0.408415,0.505853,0.522535,0.433796,0.161971,0.363344,0.299056,0.469724,0.289316,0.263124,0.060302,0.240845,0.111754,0.290632,0.159216,0.503902,0.609831,0.623602,0.530159,0.197452,0.442414,0.361433,0.540802,0.357714,0.325697,0.07506,0.291431,0.14038,0.35364,0.202373,0.403293,0.384319,0.354578,0.410253,0.242035,0.374943,0.303312,0.352068,0.338053,0.29815,0.105069,0.322932,0.181794,0.349881,0.232997,0.641566,0.637599,0.589409,0.678261,0.501822,0.589151,0.516409,0.567081,0.578529,0.540792,0.273019,0.563482,0.41286,0.593329,0.473372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
